host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,cluster
f,moderate,t,1,Outer Sunset,3.7759699999999996,-122.50712,House,Private room,5,1,1,3,Real Bed,1,85,83.0,9.0,7.0,9.0,9.0,9.0,8.0,80.0,0
t,moderate,t,3,Bernal Heights,37.74503,-122.41095,House,Private room,2,2,1,1,Real Bed,1,133,99.0,10.0,10.0,10.0,10.0,10.0,10.0,101.0,1
t,flexible,f,9,Downtown/Civic Center,37.78722,-122.40969,Apartment,Private room,2,1,1,1,Real Bed,1,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,219.0,1
f,flexible,t,106,Downtown/Civic Center,3.77892,-122.41342,Serviced apartment,Private room,6,2,2,3,Real Bed,2,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,600.0,1
t,strict_14_with_grace_period,t,1,Inner Sunset,37.76256,-122.47003000000001,Apartment,Entire home/apt,6,2,3,3,Real Bed,3,96,95.0,10.0,10.0,10.0,10.0,9.0,9.0,300.0,1
f,strict_14_with_grace_period,f,1,Castro/Upper Market,37.75934,-122.42627,Apartment,Entire home/apt,4,2,3,3,Real Bed,5,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,365.0,1
f,flexible,f,18,Mission,37.757090000000005,-122.42473999999999,Apartment,Entire home/apt,4,1,1,1,Real Bed,30,5,92.0,10.0,10.0,10.0,10.0,10.0,9.0,199.0,1
f,strict_14_with_grace_period,f,87,Downtown/Civic Center,3.77846,-122.41157,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,78.0,1
t,moderate,f,2,Castro/Upper Market,37.75742,-122.43741000000001,House,Private room,2,2,1,1,Real Bed,2,88,98.0,10.0,10.0,10.0,10.0,10.0,10.0,97.0,1
f,strict_14_with_grace_period,f,1,Castro/Upper Market,37.757979999999996,-122.44175,Condominium,Entire home/apt,4,1,2,2,Real Bed,30,56,99.0,10.0,10.0,10.0,10.0,10.0,10.0,329.0,1
f,moderate,t,5,Bayview,37.728640000000006,-122.38786,House,Private room,6,2,1,3,Real Bed,1,202,94.0,10.0,9.0,10.0,10.0,8.0,9.0,140.0,1
f,moderate,f,1,Bayview,37.719229999999996,-122.39598000000001,Apartment,Entire home/apt,6,1,2,2,Futon,30,24,95.0,9.0,10.0,10.0,10.0,9.0,9.0,225.0,1
t,flexible,f,1,Inner Richmond,37.77714,-122.46676000000001,Guest suite,Private room,2,1,1,1,Real Bed,2,49,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,1
t,strict_14_with_grace_period,f,3,Nob Hill,37.78942,-122.41649,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,31,95.0,10.0,10.0,10.0,10.0,10.0,9.0,110.0,1
f,strict_14_with_grace_period,f,55,Downtown/Civic Center,37.787620000000004,-122.41512,Apartment,Private room,1,1,1,1,Real Bed,30,7,77.0,7.0,7.0,8.0,8.0,8.0,8.0,39.0,0
f,strict_14_with_grace_period,f,55,Downtown/Civic Center,37.78719,-122.41505,Apartment,Private room,1,1,1,1,Real Bed,30,2,60.0,7.0,8.0,9.0,8.0,8.0,7.0,49.0,0
f,flexible,f,1,Russian Hill,37.79886,-122.42378000000001,Apartment,Private room,1,1,1,1,Pull-out Sofa,30,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0,1
f,moderate,f,1,Mission,3.77615,-122.42116999999999,Apartment,Entire home/apt,5,1,2,2,Real Bed,2,10,98.0,10.0,10.0,10.0,10.0,10.0,9.0,500.0,1
f,flexible,t,4,Inner Richmond,37.78461,-122.47162,Apartment,Private room,2,1,1,1,Real Bed,1,56,93.0,10.0,9.0,10.0,10.0,9.0,9.0,80.0,1
t,strict_14_with_grace_period,f,3,Mission,37.75939,-122.42116999999999,Apartment,Entire home/apt,6,2,3,3,Real Bed,2,42,100.0,10.0,10.0,10.0,10.0,10.0,10.0,540.0,1
f,moderate,t,2,Outer Sunset,3.77609,-122.47769,House,Entire home/apt,2,1,1,1,Real Bed,2,196,88.0,9.0,8.0,9.0,9.0,9.0,9.0,109.0,0
f,moderate,t,1,Inner Richmond,37.77449,-122.46522,Apartment,Private room,1,1,1,1,Real Bed,30,79,92.0,10.0,9.0,10.0,10.0,10.0,9.0,46.0,1
f,strict_14_with_grace_period,f,1,Marina,37.800090000000004,-122.44287,Apartment,Entire home/apt,2,1,1,1,Real Bed,1,130,93.0,9.0,10.0,9.0,9.0,10.0,9.0,169.0,1
f,strict_14_with_grace_period,f,4,Outer Sunset,3.7757199999999997,-122.49858,House,Private room,2,1,1,1,Real Bed,30,2,90.0,10.0,10.0,10.0,10.0,9.0,8.0,95.0,1
f,strict_14_with_grace_period,f,4,Outer Sunset,37.75891,-122.49691000000001,House,Private room,2,0,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
f,moderate,f,1,Outer Sunset,37.760459999999995,-122.50478000000001,Apartment,Entire home/apt,6,1,2,3,Real Bed,30,51,97.0,10.0,10.0,10.0,10.0,9.0,9.0,295.0,1
t,strict_14_with_grace_period,f,2,Nob Hill,37.79183,-122.41038,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,flexible,f,2,Noe Valley,37.74991,-122.42875,Condominium,Entire home/apt,4,1,1,0,Real Bed,30,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,199.0,1
t,moderate,t,1,Bayview,37.732009999999995,-122.37463000000001,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,87,99.0,10.0,10.0,10.0,10.0,8.0,9.0,99.0,1
f,moderate,f,1,South of Market,37.77397,-122.41481999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,84,96.0,10.0,10.0,10.0,10.0,9.0,10.0,185.0,1
f,strict_14_with_grace_period,f,799,South of Market,37.78153,-122.39861,Apartment,Entire home/apt,5,2,2,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,1
f,moderate,f,1,Inner Richmond,37.779309999999995,-122.46161000000001,House,Entire home/apt,6,2,3,3,Real Bed,2,22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,600.0,1
t,strict_14_with_grace_period,f,1,Castro/Upper Market,37.75952,-122.44113999999999,Condominium,Entire home/apt,5,2,3,3,Real Bed,3,54,99.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,1
t,strict_14_with_grace_period,f,1,Bernal Heights,37.73883,-122.41528999999998,Guest suite,Entire home/apt,4,1,2,2,Real Bed,3,122,99.0,10.0,10.0,10.0,10.0,10.0,10.0,220.0,1
t,moderate,f,3,Excelsior,37.724779999999996,-122.43195,House,Private room,2,1,1,2,Real Bed,10,133,99.0,10.0,10.0,10.0,10.0,9.0,10.0,39.0,1
t,moderate,f,2,Potrero Hill,37.76101,-122.39262,House,Private room,2,1,1,2,Real Bed,1,7,91.0,10.0,9.0,9.0,10.0,10.0,10.0,150.0,1
f,moderate,t,1,Noe Valley,37.75135,-122.43737,Apartment,Entire home/apt,6,1,2,3,Real Bed,30,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,1
f,strict_14_with_grace_period,f,5,Mission,37.75758,-122.42284,Apartment,Entire home/apt,7,2,4,4,Real Bed,30,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,339.0,1
t,strict_14_with_grace_period,f,1,Potrero Hill,3.77641,-122.38775,Apartment,Entire home/apt,4,2,0,2,Real Bed,2,28,99.0,10.0,10.0,10.0,10.0,10.0,9.0,224.0,1
f,strict_14_with_grace_period,f,5,Inner Richmond,37.78495,-122.47811999999999,Apartment,Entire home/apt,6,1,2,4,Real Bed,31,5,90.0,10.0,8.0,10.0,10.0,10.0,9.0,150.0,1
f,strict_14_with_grace_period,f,799,Financial District,37.79098,-122.39254,Apartment,Entire home/apt,3,1,1,2,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0,1
f,strict_14_with_grace_period,f,3,Outer Sunset,37.76293,-122.50518000000001,Apartment,Entire home/apt,2,1,1,2,Real Bed,90,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,117.0,1
f,strict_14_with_grace_period,f,3,South of Market,37.786590000000004,-122.38976000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,11,100.0,10.0,10.0,10.0,10.0,9.0,9.0,250.0,1
f,moderate,t,2,Mission,3.77527,-122.41152,Apartment,Private room,4,1,2,2,Real Bed,4,119,97.0,10.0,10.0,10.0,10.0,10.0,9.0,258.0,1
f,moderate,f,1,Castro/Upper Market,37.766220000000004,-122.43066999999999,Condominium,Entire home/apt,4,2,2,2,Real Bed,30,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,240.0,1
t,moderate,f,2,North Beach,3.78055,-122.41316,Apartment,Entire home/apt,5,2,2,2,Real Bed,2,42,98.0,10.0,9.0,10.0,10.0,10.0,10.0,181.0,1
f,moderate,f,3,Outer Mission,37.71099,-122.44813,House,Private room,2,2,1,1,Real Bed,31,6,97.0,10.0,9.0,10.0,10.0,10.0,9.0,75.0,1
f,strict_14_with_grace_period,t,2,Lakeshore,37.734120000000004,-122.47901999999999,House,Entire home/apt,7,2,3,4,Real Bed,30,26,97.0,10.0,9.0,10.0,10.0,10.0,9.0,295.0,1
f,strict_14_with_grace_period,t,13,Inner Richmond,37.78171,-122.47606999999999,Apartment,Private room,2,1,1,1,Real Bed,30,5,77.0,8.0,8.0,9.0,9.0,9.0,8.0,60.0,0
f,flexible,f,1,Western Addition,37.77814,-122.44078999999999,Condominium,Private room,2,1,1,1,Real Bed,3,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
f,moderate,t,5,Bayview,3.7728699999999997,-122.38981000000001,House,Private room,4,2,2,3,Real Bed,1,219,94.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0,1
t,strict_14_with_grace_period,f,4,Mission,37.75558,-122.41443000000001,Townhouse,Private room,4,1,1,2,Real Bed,3,12,98.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0,1
t,strict_14_with_grace_period,t,1,Western Addition,37.78526,-122.44256999999999,House,Entire home/apt,6,1,3,4,Real Bed,3,89,96.0,10.0,9.0,10.0,10.0,10.0,9.0,180.0,1
t,strict_14_with_grace_period,f,2,Outer Mission,37.72527,-122.43802,House,Entire home/apt,8,2,3,4,Real Bed,7,1,60.0,8.0,6.0,10.0,10.0,8.0,6.0,275.0,0
f,moderate,t,5,Bayview,37.72828,-122.38973999999999,House,Private room,5,2,2,3,Futon,1,203,94.0,10.0,10.0,10.0,10.0,9.0,10.0,200.0,1
t,moderate,t,2,Outer Sunset,3.7759300000000002,-122.50366000000001,House,Private room,2,1,1,1,Real Bed,1,190,99.0,10.0,10.0,10.0,10.0,10.0,10.0,92.0,1
t,strict_14_with_grace_period,t,1,Mission,37.75101,-122.41246000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,38,99.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0,1
f,moderate,t,12,Excelsior,3.7726699999999997,-122.42031999999999,House,Private room,2,1,1,1,Real Bed,30,43,85.0,9.0,9.0,10.0,10.0,9.0,9.0,58.0,1
f,strict_14_with_grace_period,f,3,Ocean View,37.70837,-122.46033,Townhouse,Entire home/apt,10,4,6,8,Real Bed,2,31,92.0,10.0,10.0,10.0,10.0,9.0,9.0,689.0,1
f,flexible,f,31,Castro/Upper Market,37.76446,-122.43366999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,1,40.0,10.0,10.0,10.0,10.0,4.0,2.0,149.0,0
t,strict_14_with_grace_period,f,1,Outer Sunset,37.74832,-122.49904,House,Private room,2,1,1,1,Real Bed,1,32,93.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0,1
f,moderate,t,12,Excelsior,37.726440000000004,-122.41875,Apartment,Entire home/apt,4,1,1,2,Real Bed,30,69,90.0,9.0,9.0,10.0,9.0,9.0,9.0,109.0,0
f,moderate,t,12,Excelsior,37.72477,-122.41988,House,Private room,2,1,1,1,Real Bed,30,73,89.0,9.0,9.0,10.0,10.0,9.0,9.0,55.0,1
f,flexible,t,28,Downtown/Civic Center,37.78589,-122.40952,Boutique hotel,Private room,2,1,0,1,Real Bed,1,91,88.0,9.0,9.0,10.0,9.0,9.0,9.0,75.0,0
t,strict_14_with_grace_period,f,35,Chinatown,37.791940000000004,-122.40765,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,123.0,1
t,strict_14_with_grace_period,t,5,Downtown/Civic Center,0.37781,-122.41951999999999,Condominium,Entire home/apt,3,1,0,1,Real Bed,30,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
t,strict_14_with_grace_period,f,1,North Beach,37.801590000000004,-122.40281,Guest suite,Entire home/apt,2,1,1,1,Real Bed,3,93,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,1
t,strict_14_with_grace_period,t,4,Western Addition,37.78158,-122.44033,Condominium,Private room,2,1,1,1,Real Bed,2,79,96.0,10.0,10.0,10.0,10.0,10.0,9.0,140.0,1
f,moderate,t,2,Noe Valley,37.74712,-122.42523,Condominium,Private room,2,1,1,1,Real Bed,6,39,95.0,9.0,9.0,10.0,10.0,10.0,9.0,119.0,1
f,moderate,f,1,Outer Sunset,37.76104,-122.49091000000001,Apartment,Entire home/apt,4,1,2,2,Real Bed,3,87,93.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0,1
f,flexible,t,28,Downtown/Civic Center,37.78622,-122.40958,Boutique hotel,Private room,2,1,0,1,Real Bed,1,81,90.0,9.0,9.0,10.0,9.0,10.0,9.0,119.0,1
f,flexible,t,28,Downtown/Civic Center,37.787009999999995,-122.40924,Apartment,Entire home/apt,2,1,0,1,Real Bed,1,64,88.0,9.0,9.0,10.0,9.0,10.0,9.0,119.0,1
f,flexible,t,28,Downtown/Civic Center,37.78598,-122.40773999999999,Hostel,Entire home/apt,2,1,0,1,Real Bed,1,121,89.0,9.0,9.0,9.0,9.0,10.0,9.0,78.0,0
t,strict_14_with_grace_period,t,5,Downtown/Civic Center,37.78111,-122.41967,Apartment,Entire home/apt,3,1,0,1,Real Bed,30,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,150.0,1
t,moderate,f,1,Haight Ashbury,37.77063,-122.43731000000001,Guesthouse,Entire home/apt,2,1,1,0,Pull-out Sofa,3,125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,1
f,strict_14_with_grace_period,f,1,Outer Sunset,3.7755099999999997,-122.50936000000002,House,Entire home/apt,4,1,2,3,Real Bed,3,23,98.0,10.0,10.0,10.0,10.0,10.0,9.0,285.0,1
f,strict_14_with_grace_period,f,2,Noe Valley,37.75138,-122.43279,Guesthouse,Entire home/apt,2,1,0,1,Real Bed,1,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,1
f,moderate,t,12,Excelsior,3.77259,-122.41848999999999,House,Private room,2,1,1,1,Real Bed,30,51,84.0,9.0,9.0,10.0,9.0,8.0,9.0,48.0,0
f,strict_14_with_grace_period,f,2,Parkside,37.744659999999996,-122.49111,House,Private room,2,1,1,1,Real Bed,30,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,62.0,1
t,moderate,t,1,Excelsior,37.72452,-122.43242,House,Private room,3,1,1,2,Real Bed,4,53,94.0,10.0,9.0,10.0,10.0,9.0,9.0,100.0,1
f,flexible,f,1,Haight Ashbury,37.77271,-122.45336999999999,Condominium,Entire home/apt,4,2,2,2,Real Bed,2,65,99.0,10.0,9.0,10.0,10.0,10.0,10.0,200.0,1
f,strict_14_with_grace_period,f,4,Glen Park,3.7734199999999998,-122.43265,House,Shared room,1,1,1,1,Real Bed,4,46,97.0,10.0,9.0,10.0,10.0,10.0,10.0,50.0,1
f,moderate,f,1,South of Market,37.779709999999994,-122.39536000000001,Apartment,Private room,2,1,2,2,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,f,3,Outer Mission,37.71127,-122.44895,Condominium,Private room,1,1,1,1,Real Bed,31,19,93.0,9.0,9.0,10.0,10.0,9.0,9.0,55.0,1
f,moderate,t,31,North Beach,37.80502,-122.40632,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,30,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,179.0,1
t,moderate,f,1,Noe Valley,37.747890000000005,-122.43866000000001,House,Entire home/apt,6,1,2,2,Real Bed,3,51,100.0,10.0,10.0,10.0,10.0,10.0,10.0,310.0,1
f,strict_14_with_grace_period,f,2,Mission,37.74803,-122.42458,Apartment,Entire home/apt,4,1,2,2,Real Bed,6,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,219.0,1
f,moderate,t,12,Excelsior,37.72627,-122.41832,House,Private room,2,1,1,1,Real Bed,30,49,89.0,9.0,9.0,10.0,9.0,8.0,9.0,48.0,0
t,moderate,f,4,Potrero Hill,37.75958,-122.40087,House,Entire home/apt,7,1,3,3,Real Bed,3,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,348.0,1
f,strict_14_with_grace_period,f,3,Mission,37.76535,-122.41688,Apartment,Private room,2,2,1,1,Real Bed,3,139,96.0,10.0,9.0,10.0,10.0,9.0,9.0,110.0,1
t,moderate,f,1,Bernal Heights,37.73722,-122.42265,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,23,98.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0,1
t,moderate,t,1,Outer Sunset,3.77616,-122.49496,Apartment,Entire home/apt,5,1,2,2,Real Bed,2,164,98.0,10.0,10.0,10.0,10.0,9.0,10.0,225.0,1
f,flexible,t,28,Downtown/Civic Center,37.787079999999996,-122.40973000000001,Boutique hotel,Private room,2,1,0,1,Real Bed,1,83,88.0,9.0,9.0,9.0,9.0,10.0,9.0,112.0,0
f,moderate,t,6,West of Twin Peaks,37.72728,-122.45805,House,Private room,2,0,1,1,Real Bed,30,14,94.0,9.0,9.0,9.0,9.0,9.0,9.0,63.0,0
f,moderate,t,6,West of Twin Peaks,37.72935,-122.45705,House,Private room,1,0,1,1,Real Bed,30,13,97.0,10.0,9.0,10.0,10.0,9.0,10.0,59.0,1
f,flexible,t,28,Downtown/Civic Center,37.78565,-122.40948,Boutique hotel,Private room,2,1,0,1,Real Bed,1,66,90.0,10.0,10.0,10.0,9.0,10.0,9.0,110.0,1
f,strict_14_with_grace_period,f,1,Mission,37.758340000000004,-122.41143000000001,Condominium,Entire home/apt,5,1,2,3,Real Bed,2,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,310.0,1
t,strict_14_with_grace_period,t,1,Inner Sunset,37.76315,-122.47008000000001,Apartment,Entire home/apt,4,1,2,2,Real Bed,2,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,215.0,1
f,moderate,t,5,Bayview,37.72708,-122.38807,House,Private room,6,1,1,4,Real Bed,2,25,89.0,9.0,9.0,10.0,10.0,9.0,9.0,260.0,1
f,strict_14_with_grace_period,f,1,South of Market,37.77475,-122.40829,Condominium,Entire home/apt,2,1,1,1,Real Bed,4,5,100.0,10.0,10.0,10.0,10.0,8.0,9.0,190.0,1
t,strict_14_with_grace_period,t,1,Ocean View,37.71932,-122.45635,Apartment,Entire home/apt,7,1,2,4,Real Bed,1,247,97.0,10.0,9.0,10.0,10.0,10.0,9.0,158.0,1
t,moderate,f,1,South of Market,37.776790000000005,-122.41438000000001,Apartment,Private room,2,1,1,1,Real Bed,3,43,100.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0,1
f,strict_14_with_grace_period,f,3,Mission,37.76668,-122.41703000000001,Apartment,Private room,2,2,1,1,Real Bed,3,153,94.0,9.0,10.0,9.0,9.0,9.0,9.0,105.0,0
t,moderate,t,1,West of Twin Peaks,3.77365,-122.45413,Guest suite,Entire home/apt,2,1,1,1,Real Bed,3,99,99.0,10.0,10.0,10.0,10.0,10.0,10.0,97.0,1
t,moderate,t,1,Twin Peaks,37.74827,-122.45028,House,Entire home/apt,4,1,2,3,Real Bed,3,55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,285.0,1
f,moderate,t,2,Ocean View,37.72027,-122.45785,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,52,97.0,10.0,10.0,10.0,10.0,9.0,9.0,108.0,1
t,moderate,f,3,Outer Richmond,37.77701,-122.48901000000001,House,Entire home/apt,8,2,3,4,Real Bed,1,49,95.0,10.0,9.0,10.0,10.0,9.0,9.0,199.0,1
t,strict_14_with_grace_period,f,1,Western Addition,37.77364,-122.43263,Townhouse,Private room,2,1,0,1,Real Bed,3,80,99.0,10.0,10.0,10.0,10.0,10.0,9.0,159.0,1
t,flexible,f,5,Bernal Heights,37.74569,-122.41758,Guest suite,Entire home/apt,2,1,0,1,Real Bed,1,298,99.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
t,strict_14_with_grace_period,f,1,Inner Sunset,37.760529999999996,-122.46307,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,46,98.0,10.0,10.0,10.0,10.0,10.0,10.0,166.0,1
f,moderate,f,2,Western Addition,37.773140000000005,-122.43316000000002,Apartment,Private room,1,2,1,1,Real Bed,31,5,87.0,8.0,9.0,9.0,9.0,10.0,9.0,200.0,0
f,moderate,t,6,West of Twin Peaks,37.72785,-122.45791000000001,House,Private room,2,0,1,1,Real Bed,30,14,96.0,10.0,10.0,10.0,10.0,10.0,9.0,58.0,1
f,strict_14_with_grace_period,f,55,Downtown/Civic Center,3.7787699999999997,-122.41367,Apartment,Private room,1,1,1,1,Real Bed,30,4,80.0,7.0,7.0,8.0,8.0,7.0,6.0,53.0,0
t,flexible,f,1,Inner Sunset,37.765859999999996,-122.45408,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,35,93.0,10.0,10.0,10.0,10.0,10.0,9.0,130.0,1
t,moderate,f,1,Western Addition,37.78517,-122.44438000000001,Condominium,Entire home/apt,2,1,1,1,Real Bed,3,35,100.0,10.0,10.0,10.0,10.0,10.0,10.0,210.0,1
f,moderate,t,6,West of Twin Peaks,37.72767,-122.45858,House,Private room,1,0,1,1,Real Bed,30,8,88.0,9.0,9.0,10.0,10.0,10.0,9.0,58.0,1
f,moderate,t,6,West of Twin Peaks,37.72918,-122.45664,House,Private room,1,0,1,1,Real Bed,30,16,95.0,10.0,10.0,10.0,10.0,10.0,9.0,58.0,1
f,flexible,f,1,Inner Richmond,37.77746,-122.44773,Condominium,Private room,2,1,1,1,Real Bed,1,81,95.0,10.0,9.0,10.0,10.0,9.0,10.0,77.0,1
t,moderate,t,1,Parkside,37.74255,-122.47917,House,Private room,2,1,1,1,Real Bed,1,92,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8000.0,1
f,strict_14_with_grace_period,f,2,Bernal Heights,37.73539,-122.42336999999999,Apartment,Entire home/apt,7,1,3,4,Real Bed,4,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0,1
f,strict_14_with_grace_period,f,1,Mission,37.75241,-122.41126000000001,House,Entire home/apt,6,3,3,3,Real Bed,30,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,1
f,flexible,t,8,Western Addition,3.77884,-122.42633000000001,Apartment,Private room,1,1,1,2,Real Bed,30,4,90.0,9.0,10.0,9.0,10.0,9.0,8.0,79.0,0
f,strict_14_with_grace_period,f,1,Diamond Heights,37.74132,-122.43705,Townhouse,Entire home/apt,6,3,3,3,Real Bed,7,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,295.0,1
f,moderate,f,2,Excelsior,37.723859999999995,-122.41868999999998,House,Entire home/apt,4,1,2,2,Real Bed,30,7,97.0,10.0,10.0,10.0,9.0,9.0,9.0,185.0,1
f,flexible,t,15,Ocean View,37.70855,-122.46573000000001,House,Private room,2,2,1,1,Real Bed,1,161,92.0,9.0,9.0,10.0,10.0,9.0,9.0,80.0,1
t,moderate,f,1,Inner Richmond,3.7778300000000002,-122.45182,Guest suite,Entire home/apt,1,1,1,1,Pull-out Sofa,3,53,98.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,1
t,moderate,f,2,South of Market,37.776720000000005,-122.41628,Apartment,Private room,5,1,1,2,Real Bed,1,140,99.0,10.0,10.0,10.0,10.0,10.0,10.0,128.0,1
t,moderate,f,1,Outer Mission,37.73065,-122.43037,House,Private room,2,1,1,1,Real Bed,2,38,97.0,10.0,10.0,10.0,10.0,9.0,10.0,129.0,1
f,flexible,t,15,Ocean View,37.70828,-122.46432,House,Private room,5,2,1,1,Real Bed,1,148,93.0,10.0,9.0,10.0,10.0,10.0,9.0,107.0,1
t,moderate,t,3,Haight Ashbury,37.76285,-122.44953000000001,House,Entire home/apt,6,1,3,4,Real Bed,4,54,97.0,10.0,10.0,10.0,10.0,10.0,9.0,400.0,1
f,flexible,t,31,Downtown/Civic Center,37.78719,-122.40718000000001,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,30,2,100.0,10.0,10.0,9.0,9.0,10.0,10.0,300.0,1
f,strict_14_with_grace_period,f,2,Parkside,37.74225,-122.49638999999999,Apartment,Entire home/apt,3,1,0,2,Real Bed,90,23,98.0,10.0,10.0,10.0,10.0,9.0,10.0,155.0,1
t,moderate,f,1,Mission,37.75805,-122.42255,House,Entire home/apt,6,2,3,3,Real Bed,3,81,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,1
f,flexible,t,1,Western Addition,37.77917,-122.44068999999999,Apartment,Entire home/apt,4,1,2,2,Real Bed,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0,1
t,strict_14_with_grace_period,f,4,Potrero Hill,37.75915,-122.40275,House,Private room,2,1,1,1,Real Bed,2,13,95.0,9.0,9.0,10.0,9.0,10.0,10.0,95.0,1
t,moderate,f,4,Inner Richmond,37.77981,-122.45494,House,Entire home/apt,12,2,4,7,Real Bed,30,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0,1
f,strict_14_with_grace_period,f,1,Financial District,3.77978,-122.40058,Condominium,Entire home/apt,2,1,1,1,Real Bed,90,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,1
f,strict_14_with_grace_period,f,1,North Beach,37.80037,-122.40353999999999,Apartment,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,1
f,strict_14_with_grace_period,t,1,Western Addition,3.7777800000000004,-122.43853999999999,Apartment,Entire home/apt,7,1,3,5,Real Bed,30,36,94.0,10.0,10.0,10.0,10.0,10.0,9.0,260.0,1
f,moderate,f,1,Potrero Hill,37.76267,-122.39473999999998,Townhouse,Entire home/apt,4,1,2,2,Real Bed,7,29,94.0,9.0,10.0,10.0,10.0,9.0,9.0,200.0,1
t,moderate,t,1,Outer Mission,37.73095,-122.44469,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,1,281,99.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,1
f,moderate,t,8,Bayview,3.77357,-122.38773,House,Private room,2,1,1,1,Real Bed,30,23,86.0,9.0,8.0,9.0,9.0,7.0,9.0,60.0,0
f,moderate,t,8,Bayview,37.73363,-122.38752,House,Private room,3,4,1,1,Real Bed,30,15,88.0,9.0,8.0,8.0,9.0,8.0,9.0,70.0,0
t,moderate,f,1,Inner Sunset,37.75849,-122.47023,Guest suite,Entire home/apt,2,1,0,1,Real Bed,2,179,100.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,1
