host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,cluster
f,flexible,f,1,Inner Sunset,3.7765800000000005,-12.245510000000001,Apartment,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,86.0,1
f,flexible,t,4,Nob Hill,37.79547,-12.24174,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,3,93.0,9.0,9.0,10.0,9.0,10.0,8.0,88.0,1
f,strict_14_with_grace_period,t,2,Haight Ashbury,37.76637,-12.24475,Guesthouse,Entire home/apt,4,1,2,3,Real Bed,30,1,100.0,10.0,8.0,10.0,10.0,10.0,8.0,200.0,1
t,strict_14_with_grace_period,f,200,Downtown/Civic Center,37.78836,-12.24121,Condominium,Entire home/apt,4,1,1,2,Real Bed,3,13,100.0,10.0,10.0,10.0,10.0,10.0,9.0,229.0,1
t,strict_14_with_grace_period,t,4,Nob Hill,37.79546,-12.24111,Condominium,Entire home/apt,6,2,3,3,Real Bed,2,11,98.0,10.0,10.0,10.0,9.0,10.0,9.0,449.0,1
f,strict_14_with_grace_period,t,1,Potrero Hill,37.75862,-12.23976,House,Private room,3,1,0,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,1
f,flexible,t,106,Downtown/Civic Center,37.78795,-12.24117,Serviced apartment,Entire home/apt,4,1,1,4,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,480.0,1
f,flexible,t,23,Western Addition,37.77433,-12.24323,Apartment,Entire home/apt,5,1,2,4,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,flexible,f,8,Parkside,37.74582,-12.24885,Apartment,Entire home/apt,6,1,1,3,Real Bed,30,17,95.0,10.0,10.0,10.0,9.0,9.0,9.0,89.0,1
f,moderate,t,1,Outer Sunset,37.75025,-12.250119999999999,Guest suite,Entire home/apt,4,1,1,3,Real Bed,30,29,94.0,10.0,10.0,10.0,10.0,9.0,10.0,138.0,1
t,moderate,t,4,Visitacion Valley,37.72189,-12.24037,Guest suite,Private room,2,1,1,1,Real Bed,2,88,98.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0,1
f,flexible,f,4,Nob Hill,37.795790000000004,-12.24185,Apartment,Entire home/apt,4,1,2,2,Real Bed,30,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,1
f,flexible,t,1,Castro/Upper Market,37.75731,-12.24333,Apartment,Private room,2,1,1,2,Real Bed,1,99,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
f,flexible,f,1,South of Market,37.77835,-12.24048,Loft,Private room,1,1,1,1,Real Bed,2,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,349.0,1
f,strict_14_with_grace_period,f,1,Bernal Heights,3.77333,-12.24198,House,Entire home/apt,6,2,3,3,Real Bed,30,36,99.0,10.0,10.0,10.0,10.0,9.0,10.0,425.0,1
f,flexible,t,23,Haight Ashbury,37.76876,-1.22443,Apartment,Entire home/apt,4,1,1,2,Real Bed,30,1,80.0,10.0,4.0,10.0,10.0,8.0,8.0,105.0,0
f,flexible,t,23,Haight Ashbury,37.77004,-1.22443,Apartment,Entire home/apt,5,1,2,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0,1
f,strict_14_with_grace_period,t,14,Inner Sunset,37.76482,-12.24728,Apartment,Private room,2,1,1,1,Real Bed,30,2,90.0,9.0,9.0,10.0,10.0,10.0,10.0,58.0,1
f,flexible,f,64,Chinatown,37.79095,-12.24082,Apartment,Entire home/apt,3,1,1,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,140.0,1
f,flexible,f,6,Outer Mission,3.7713699999999997,-12.24505,House,Private room,1,1,1,1,Real Bed,30,2,80.0,8.0,8.0,9.0,9.0,7.0,8.0,99.0,0
t,strict_14_with_grace_period,f,2,Mission,37.75725,-12.24093,Loft,Private room,2,1,1,1,Real Bed,3,18,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,moderate,f,1,Haight Ashbury,37.76572,-1.2244899999999999,Apartment,Entire home/apt,8,1,3,3,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,400.0,1
f,moderate,f,21,Western Addition,37.77255,-12.242389999999999,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
t,strict_14_with_grace_period,t,2,Potrero Hill,3.7760300000000004,-12.24019,Condominium,Private room,8,2,4,4,Real Bed,2,32,100.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0,1
t,moderate,f,2,Castro/Upper Market,37.761829999999996,-12.24413,Apartment,Entire home/apt,6,2,3,3,Real Bed,3,25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,1
t,flexible,t,2,Mission,37.752340000000004,-0.0012241,House,Private room,2,1,1,2,Real Bed,31,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0,55.0,1
f,moderate,t,1,Haight Ashbury,37.767340000000004,-12.24484,Condominium,Entire home/apt,4,1,1,2,Real Bed,3,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,1
f,moderate,f,2,Mission,37.75781,-12.24237,Apartment,Private room,1,1,1,1,Real Bed,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
f,flexible,t,1,Pacific Heights,37.79518,-12.24385,House,Entire home/apt,6,3,3,4,Real Bed,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0,1
t,strict_14_with_grace_period,f,89,Downtown/Civic Center,37.78819,-12.241010000000001,Hotel,Private room,4,1,0,2,Real Bed,1,7,97.0,10.0,10.0,10.0,10.0,10.0,9.0,235.0,1
f,flexible,f,2,Outer Richmond,37.778529999999996,-12.24872,Condominium,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
f,flexible,t,2,Glen Park,3.77369,-12.24313,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,flexible,t,53,Downtown/Civic Center,37.78585,-12.24077,Boutique hotel,Private room,2,1,0,1,Real Bed,1,2,80.0,10.0,9.0,10.0,9.0,10.0,10.0,79.0,1
f,flexible,t,53,Downtown/Civic Center,37.786590000000004,-1.22409,Boutique hotel,Private room,2,1,0,1,Real Bed,1,3,87.0,10.0,9.0,10.0,10.0,10.0,10.0,79.0,1
f,flexible,t,53,Downtown/Civic Center,37.78601,-12.240730000000001,Boutique hotel,Private room,2,1,0,1,Real Bed,1,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,79.0,1
f,strict_14_with_grace_period,f,87,Downtown/Civic Center,37.78474,-12.24162,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,1,80.0,10.0,10.0,10.0,10.0,6.0,8.0,80.0,1
f,strict_14_with_grace_period,t,3,Mission,37.75286,-12.240839999999999,House,Private room,2,1,1,1,Real Bed,1,35,98.0,10.0,10.0,10.0,10.0,10.0,10.0,97.0,1
t,moderate,f,3,Castro/Upper Market,37.758309999999994,-12.243139999999999,Guest suite,Entire home/apt,2,1,0,1,Real Bed,3,53,99.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,1
t,strict_14_with_grace_period,t,3,Western Addition,37.77864,-12.24382,House,Entire home/apt,8,2,4,4,Real Bed,2,15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,650.0,1
f,strict_14_with_grace_period,f,87,Mission,37.764590000000005,-12.24191,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,86.0,1
f,flexible,t,23,Haight Ashbury,3.7764900000000003,-12.24511,Apartment,Entire home/apt,3,1,1,2,Real Bed,30,1,60.0,8.0,8.0,10.0,10.0,10.0,8.0,105.0,0
f,flexible,t,53,Downtown/Civic Center,37.78803,-12.24077,Boutique hotel,Private room,2,1,0,1,Real Bed,1,4,75.0,8.0,8.0,10.0,10.0,10.0,7.0,69.0,0
t,strict_14_with_grace_period,f,2,Noe Valley,37.74205,-12.243030000000001,Guest suite,Entire home/apt,3,1,1,1,Real Bed,1,69,100.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,1
f,strict_14_with_grace_period,t,6,Western Addition,37.779070000000004,-12.24393,House,Private room,4,1,1,2,Real Bed,1,46,93.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0,1
f,flexible,t,53,Downtown/Civic Center,37.786640000000006,-12.240910000000001,Boutique hotel,Private room,2,1,0,2,Real Bed,1,2,80.0,9.0,6.0,10.0,10.0,10.0,9.0,75.0,0
f,flexible,t,53,Downtown/Civic Center,37.787240000000004,-12.240860000000001,Boutique hotel,Private room,2,1,0,2,Real Bed,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,1
t,moderate,f,2,Russian Hill,37.79907,-12.24113,House,Private room,4,1,2,2,Real Bed,2,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,1
t,flexible,t,1,Bernal Heights,37.746320000000004,-12.24151,Guest suite,Private room,2,1,1,1,Real Bed,2,66,98.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,1
t,strict_14_with_grace_period,f,2,Outer Richmond,37.775909999999996,-1.22502,House,Entire home/apt,2,1,1,1,Real Bed,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,1
f,strict_14_with_grace_period,f,67,Downtown/Civic Center,37.77973,-12.24231,Boutique hotel,Private room,4,1,1,2,Real Bed,1,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,199.0,1
f,strict_14_with_grace_period,f,64,Mission,37.758759999999995,-12.242360000000001,Apartment,Entire home/apt,3,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,156.0,1
f,moderate,f,2,Chinatown,37.79402,-12.24089,Apartment,Private room,4,1,2,3,Real Bed,7,4,85.0,10.0,10.0,7.0,10.0,10.0,8.0,350.0,1
f,moderate,t,5,Outer Richmond,37.77878,-12.25077,House,Private room,2,1,1,1,Real Bed,30,18,91.0,10.0,10.0,10.0,10.0,10.0,9.0,89.0,1
t,moderate,f,852,Haight Ashbury,37.76402,-12.24487,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,2,90.0,10.0,10.0,10.0,10.0,10.0,7.0,159.0,1
f,flexible,f,11,South of Market,37.78865,-12.23892,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0,1
f,moderate,t,1,Downtown/Civic Center,37.788940000000004,-12.24174,Apartment,Entire home/apt,6,1,3,3,Real Bed,1,57,92.0,9.0,9.0,10.0,10.0,9.0,9.0,250.0,1
f,moderate,f,483,South of Market,37.77363,-12.23937,Apartment,Entire home/apt,3,1,1,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,189.0,1
f,flexible,f,25,North Beach,37.79894,-12.24044,Hostel,Private room,3,1,1,2,Real Bed,1,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,555.0,1
t,moderate,f,1,Noe Valley,37.748509999999996,-12.24422,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,1
t,moderate,f,852,Nob Hill,37.79103,-12.24093,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,182.0,1
t,moderate,f,852,Nob Hill,37.79161,-12.241060000000001,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,2,80.0,8.0,9.0,9.0,10.0,10.0,10.0,172.0,1
t,moderate,f,1,Inner Richmond,37.77839,-12.24538,Apartment,Private room,3,1,1,2,Real Bed,2,34,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,1
f,strict_14_with_grace_period,t,4,Inner Richmond,37.78353,-12.24703,Apartment,Private room,2,1,1,1,Real Bed,1,55,91.0,10.0,9.0,10.0,10.0,10.0,9.0,65.0,1
f,strict_14_with_grace_period,f,64,Russian Hill,37.80227,-12.24222,Apartment,Entire home/apt,3,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,1
t,flexible,t,37,Chinatown,37.790279999999996,-12.24081,Boutique hotel,Private room,2,1,1,1,Real Bed,2,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,1
f,strict_14_with_grace_period,f,799,South of Market,37.77409,-12.23902,Apartment,Entire home/apt,3,1,1,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,1
t,moderate,t,1,Mission,37.75714,-12.24206,House,Private room,2,1,1,1,Real Bed,1,48,100.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0,1
f,moderate,t,1,South of Market,37.77043,-12.24063,Apartment,Entire home/apt,3,1,0,3,Real Bed,2,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,190.0,1
t,moderate,t,1,Twin Peaks,37.752759999999995,-12.24505,House,Entire home/apt,8,2,3,5,Real Bed,2,29,98.0,10.0,10.0,10.0,10.0,10.0,9.0,549.0,1
f,flexible,t,1,Western Addition,37.778690000000005,-12.24375,Apartment,Private room,2,1,1,1,Real Bed,31,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,104.0,1
t,moderate,f,852,Downtown/Civic Center,37.78738,-12.24173,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,182.0,1
t,moderate,f,41,Mission,37.76242,-1.22419,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,172.0,1
f,flexible,f,2,Crocker Amazon,3.7709699999999997,-12.24377,House,Private room,2,1,1,1,Real Bed,1,7,91.0,10.0,9.0,10.0,10.0,9.0,9.0,90.0,1
f,strict_14_with_grace_period,t,1,Western Addition,37.77146,-12.24319,Apartment,Entire home/apt,3,1,2,1,Real Bed,2,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,1
f,moderate,f,1,South of Market,3.77724,-1.22421,Apartment,Entire home/apt,2,1,1,1,Real Bed,4,9,98.0,10.0,10.0,10.0,10.0,9.0,10.0,250.0,1
t,strict_14_with_grace_period,f,2,Bayview,37.73238,-1.22394,House,Entire home/apt,6,2,3,3,Real Bed,3,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,300.0,1
f,strict_14_with_grace_period,t,1199,South of Market,37.78674,-12.23908,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,1
t,moderate,f,4,Visitacion Valley,37.71678,-12.24035,House,Entire home/apt,6,1,2,3,Real Bed,1,16,95.0,10.0,10.0,10.0,10.0,9.0,9.0,300.0,1
f,strict_14_with_grace_period,f,2,Twin Peaks,37.75907,-12.24465,Condominium,Entire home/apt,3,1,1,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,183.0,1
t,moderate,f,852,Western Addition,37.77603,-12.24315,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,143.0,1
f,flexible,f,1,Downtown/Civic Center,37.78822,-12.24168,Apartment,Entire home/apt,4,1,1,1,Real Bed,45,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,1
f,flexible,f,3,Pacific Heights,37.79267,-12.24244,Apartment,Entire home/apt,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,84.0,1
t,flexible,t,37,Nob Hill,37.79058,-1.22409,Boutique hotel,Private room,2,1,1,1,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,1
t,flexible,t,3,Parkside,37.74439,-12.249139999999999,House,Private room,2,1,1,1,Real Bed,2,41,98.0,10.0,10.0,10.0,10.0,9.0,10.0,69.0,1
t,moderate,f,1,Mission,3.77621,-12.241660000000001,Guest suite,Entire home/apt,4,1,2,2,Real Bed,1,44,97.0,10.0,10.0,10.0,10.0,10.0,9.0,335.0,1
f,flexible,t,2,Marina,37.80291,-12.24397,House,Entire home/apt,6,1,2,2,Real Bed,30,2,100.0,10.0,9.0,10.0,10.0,10.0,8.0,200.0,1
t,moderate,f,852,Mission,37.75849,-12.24147,Condominium,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,172.0,1
f,flexible,t,1,Marina,37.79789,-12.24385,Bed and breakfast,Private room,2,1,0,1,Real Bed,3,27,94.0,10.0,8.0,10.0,10.0,10.0,9.0,86.0,1
t,moderate,f,4,Inner Richmond,3.7780400000000003,-12.246039999999999,Condominium,Entire home/apt,6,2,3,4,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,399.0,1
t,moderate,t,4,Pacific Heights,37.79681,-12.242460000000001,Condominium,Private room,2,1,1,1,Real Bed,2,25,94.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,1
t,strict_14_with_grace_period,t,10,Downtown/Civic Center,37.78866,-12.24125,Apartment,Entire home/apt,4,1,1,2,Real Bed,4,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1200.0,1
f,strict_14_with_grace_period,f,1,South of Market,37.78054,-12.23896,Apartment,Entire home/apt,2,1,0,1,Real Bed,4,6,80.0,9.0,7.0,10.0,10.0,9.0,8.0,145.0,0
f,moderate,f,2,Inner Richmond,37.78269,-12.24687,Guesthouse,Entire home/apt,3,1,1,2,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
t,strict_14_with_grace_period,f,1,Inner Sunset,37.76531,-12.24624,Apartment,Entire home/apt,2,1,0,1,Real Bed,3,32,99.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0,1
t,flexible,t,37,Downtown/Civic Center,37.78975,-12.240739999999999,Boutique hotel,Private room,4,1,1,2,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,1
t,flexible,t,37,Financial District,37.79016,-12.24059,Boutique hotel,Entire home/apt,2,1,1,1,Real Bed,2,4,90.0,10.0,9.0,10.0,10.0,10.0,9.0,250.0,1
f,strict_14_with_grace_period,f,1,South of Market,37.78049,-12.23968,Condominium,Entire home/apt,1,1,1,1,Real Bed,7,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0,1
t,moderate,f,2,Excelsior,37.72875,-12.24175,House,Entire home/apt,2,2,1,1,Real Bed,3,3,93.0,10.0,10.0,9.0,10.0,9.0,8.0,95.0,1
t,moderate,f,4,Inner Richmond,37.77994,-12.24535,House,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,1
t,moderate,f,852,Western Addition,37.78873,-12.24306,Apartment,Entire home/apt,6,2,3,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,283.0,1
f,moderate,f,1,Mission,3.7758599999999998,-12.24163,House,Entire home/apt,5,2,3,3,Real Bed,1,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0,1
t,moderate,t,1,South of Market,37.77836,-12.24076,Apartment,Private room,3,1,1,1,Real Bed,2,41,99.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
f,flexible,f,1,Outer Sunset,3.77587,-1.22505,House,Private room,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,1
f,flexible,t,3,Downtown/Civic Center,37.78947,-12.24103,Apartment,Private room,1,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,68.0,1
f,moderate,t,5,Nob Hill,37.79141,-12.24112,Apartment,Private room,2,1,1,1,Real Bed,1,37,94.0,10.0,10.0,10.0,10.0,10.0,9.0,129.0,1
f,strict_14_with_grace_period,t,51,Financial District,37.79772,-12.23988,Apartment,Entire home/apt,4,1,0,2,Real Bed,31,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,200.0,1
t,moderate,f,1,Bernal Heights,3.7745699999999998,-12.24156,House,Private room,2,1,1,1,Real Bed,1,23,97.0,10.0,9.0,10.0,10.0,10.0,9.0,89.0,1
t,flexible,f,2,Castro/Upper Market,37.756879999999995,-12.24421,Apartment,Private room,1,1,1,1,Real Bed,30,1,60.0,2.0,2.0,2.0,2.0,8.0,8.0,61.0,0
f,strict_14_with_grace_period,f,64,Downtown/Civic Center,37.790009999999995,-12.24089,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,114.0,1
f,moderate,f,4,Mission,37.76148,-12.24117,Townhouse,Entire home/apt,4,2,2,3,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,270.0,1
f,strict_14_with_grace_period,t,2,Pacific Heights,37.79002,-12.244589999999999,Apartment,Entire home/apt,4,1,1,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0,1
f,moderate,f,3,Potrero Hill,3.77615,-12.24054,Apartment,Private room,1,1,1,1,Real Bed,3,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,1
f,strict_14_with_grace_period,f,1,Western Addition,37.77163,-12.24357,Condominium,Entire home/apt,4,1,2,2,Real Bed,5,9,100.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,1
f,strict_14_with_grace_period,f,2,Outer Richmond,37.77955,-12.24841,Apartment,Entire home/apt,5,1,2,3,Real Bed,5,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0,1
f,moderate,f,1,South of Market,37.778929999999995,-12.24056,Condominium,Entire home/apt,2,1,1,1,Real Bed,2,16,98.0,10.0,10.0,10.0,10.0,9.0,9.0,300.0,1
t,moderate,f,1,Twin Peaks,37.75392,-12.24507,House,Private room,3,1,2,1,Real Bed,1,19,100.0,10.0,10.0,10.0,10.0,10.0,9.0,155.0,1
t,moderate,t,1,Outer Sunset,37.75789,-12.25066,Guest suite,Entire home/apt,2,1,0,1,Real Bed,2,45,97.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,1
f,strict_14_with_grace_period,f,1,Nob Hill,37.79271,-12.24108,Condominium,Entire home/apt,6,2,3,4,Real Bed,3,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1309.0,1
t,moderate,t,2,Inner Sunset,37.75951,-12.24738,Guest suite,Private room,2,1,1,1,Real Bed,1,22,99.0,10.0,10.0,10.0,10.0,10.0,9.0,80.0,1
f,strict_14_with_grace_period,f,11,Downtown/Civic Center,37.788109999999996,-12.24116,Aparthotel,Private room,1,1,0,1,Real Bed,32,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,1
t,moderate,f,1,Potrero Hill,37.754490000000004,-12.24005,Apartment,Entire home/apt,4,1,1,2,Real Bed,2,21,98.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,1
t,moderate,t,1,Excelsior,37.72983,-1.22415,Apartment,Entire home/apt,5,1,2,3,Real Bed,1,53,100.0,10.0,10.0,10.0,10.0,9.0,10.0,149.0,1
f,flexible,t,1,South of Market,37.77345,-12.24121,Guest suite,Entire home/apt,6,1,2,3,Real Bed,1,28,96.0,10.0,10.0,10.0,10.0,9.0,9.0,280.0,1
t,moderate,f,852,Nob Hill,37.79198,-12.24123,Apartment,Entire home/apt,6,3,3,3,Real Bed,30,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,270.0,1
f,moderate,f,2,Bayview,37.730740000000004,-12.23862,House,Private room,4,1,2,2,Real Bed,2,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,152.0,1
f,strict_14_with_grace_period,f,7,Downtown/Civic Center,37.78522,-12.24164,Apartment,Entire home/apt,3,1,0,2,Real Bed,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,1
t,flexible,f,1,South of Market,37.77452,-12.24197,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,215.0,1
f,strict_14_with_grace_period,t,7,Downtown/Civic Center,37.78456,-12.24178,Apartment,Entire home/apt,3,1,0,2,Real Bed,30,1,60.0,2.0,4.0,10.0,10.0,2.0,4.0,85.0,0
f,flexible,f,1,Inner Richmond,37.77581,-12.24734,House,Private room,2,1,1,1,Real Bed,2,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,1
t,moderate,f,1,Bernal Heights,37.744279999999996,-12.24122,Townhouse,Private room,2,1,1,1,Real Bed,2,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0,1
f,flexible,t,1,South of Market,3.77776,-12.24145,Apartment,Entire home/apt,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,1
f,flexible,f,1,Inner Richmond,3.7778699999999996,-12.24554,House,Entire home/apt,4,2,2,2,Real Bed,3,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0,1
f,strict_14_with_grace_period,f,10,Outer Sunset,37.76341,-12.24789,Apartment,Private room,2,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,1
t,strict_14_with_grace_period,f,1,Western Addition,37.77233,-12.243089999999999,House,Entire home/apt,2,1,1,1,Real Bed,5,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,1
f,strict_14_with_grace_period,f,1,Mission,37.764520000000005,-12.24122,Loft,Entire home/apt,4,1,1,2,Real Bed,30,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,1
t,moderate,f,3,Outer Sunset,37.761359999999996,-12.24921,House,Private room,1,2,1,1,Real Bed,1,27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,62.0,1
t,strict_14_with_grace_period,f,1,Bayview,37.73077,-12.23997,House,Private room,1,1,1,1,Real Bed,30,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,48.0,1
f,flexible,f,1,Mission,37.762840000000004,-12.24253,Condominium,Entire home/apt,6,1,3,3,Real Bed,2,4,100.0,10.0,10.0,10.0,10.0,10.0,8.0,750.0,1
f,flexible,f,1,Pacific Heights,37.79468,-12.24361,Apartment,Entire home/apt,1,1,1,1,Real Bed,30,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,1
f,strict_14_with_grace_period,t,41,Downtown/Civic Center,37.79009,-12.240730000000001,Serviced apartment,Entire home/apt,2,1,0,1,Real Bed,2,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,1
t,moderate,f,1,Mission,37.748470000000005,-12.24237,Apartment,Entire home/apt,3,1,1,2,Real Bed,2,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,1
t,strict_14_with_grace_period,f,200,Downtown/Civic Center,37.787890000000004,-1.22413,Condominium,Entire home/apt,4,1,1,2,Real Bed,3,11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,229.0,1
t,moderate,f,1,Outer Mission,37.73287,-12.24377,Guest suite,Entire home/apt,2,1,1,1,Real Bed,2,7,97.0,10.0,10.0,10.0,10.0,9.0,10.0,85.0,1
t,moderate,t,1,Mission,37.75186,-12.24033,Apartment,Private room,2,1,1,1,Real Bed,30,11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,131.0,1
